query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10	precision5	precision10	allGoldInTop10	map	rPrecision	rbpResidual
q-040	1.0000	1.0000	1.0000	1.0000			1.0000	0.2000	0.1000	1.0000	1.0000	1.0000	0.8000
q-041	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-042	0.4441	0.6667	0.6667	1.0000			0.5000	0.2000	0.2000	0.0000	0.2917	0.3333	0.7969
q-043	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-044	0.4693	0.3333	0.3333	1.0000			1.0000	0.2000	0.1000	0.0000	0.3657	0.3333	0.8000
q-045	0.5044	0.6000	0.8000	1.0000			0.5000	0.4000	0.3000	0.0000	0.4097	0.4000	0.6355
q-046	0.1171	0.1667	0.3333	0.5000			0.2000	0.2000	0.1000	0.0000	0.0739	0.1667	0.9009
q-047	0.2927	0.3750	0.6250	1.0000			0.3333	0.2000	0.3000	0.0000	0.2897	0.2500	0.7420
q-048	0.3586	0.3750	0.3750	0.5000			0.5000	0.4000	0.3000	0.0000	0.1940	0.3750	0.6721
q-049	0.9512	1.0000	1.0000	1.0000			1.0000	0.8000	0.5000	1.0000	0.8767	0.8000	0.3901
q-050	0.3619	0.2500	0.2500	0.6250			1.0000	0.4000	0.2000	0.0000	0.2206	0.2500	0.6974
q-051	0.1952	0.1429	0.2143	0.2143			0.3333	0.4000	0.2000	0.0000	0.0637	0.1429	0.7865
q-052	0.1564	0.3333	0.3333	1.0000			0.1429	0.0000	0.1000	0.0000	0.0984	0.0000	0.9471
q-053	0.0761	0.1250	0.2500	0.2500			0.1111	0.0000	0.1000	0.0000	0.0331	0.0000	0.9527
q-054	0.5110	1.0000	1.0000	1.0000			0.3333	0.2000	0.2000	1.0000	0.3095	0.0000	0.8196
q-055	0.1920	0.3333	0.3333	1.0000			0.1429	0.0000	0.2000	0.0000	0.1280	0.0000	0.9137
q-056	0.3511	0.1563	0.4375	0.9688			0.1667	0.0000	0.5000	0.0000	0.5878	0.6875	0.6772
q-057	0.2394	0.0536	0.0893	0.2143			0.2500	0.2000	0.3000	0.0000	0.0466	0.1429	0.7763
q-058	0.3590	0.0833	0.0833	0.1250			1.0000	0.4000	0.2000	0.0000	0.0848	0.0833	0.6400
q-059	0.2817	0.0833	0.1944	0.5278			0.5000	0.2000	0.3000	0.0000	0.1706	0.3333	0.7005
q-060	0.2817	0.0833	0.1944	0.5278			0.5000	0.2000	0.3000	0.0000	0.1706	0.3333	0.7005
