query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10	precision5	precision10	allGoldInTop10	map	rPrecision	rbpResidual
q-023	0.7989	1.0000	1.0000	1.0000			1.0000	0.4000	0.3000	1.0000	0.5917	0.3333	0.6761
q-024	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
q-025	0.0000	0.0000	0.5000	0.5000			0.0000	0.0000	0.0000	0.0000	0.0250	0.0000	0.9971
q-026	0.4600	0.4000	0.6000	0.8000			1.0000	0.2000	0.2000	0.0000	0.3171	0.2000	0.7288
q-027	0.1128	0.2500	1.0000	1.0000			0.1000	0.0000	0.1000	0.0000	0.1661	0.0000	0.9470
q-028	0.5805	0.7500	1.0000	1.0000			0.5000	0.4000	0.3000	0.0000	0.5000	0.5000	0.6293
q-029	0.2463	0.2500	0.7500	0.7500			0.5000	0.2000	0.1000	0.0000	0.1938	0.2500	0.8301
q-030	1.0000	1.0000	1.0000	1.0000			1.0000	0.6000	0.3000	1.0000	1.0000	1.0000	0.5120
q-031	0.8667	1.0000	1.0000	1.0000			1.0000	0.6000	0.4000	1.0000	0.7095	0.5000	0.5377
q-032	0.3869	0.5000	0.5000	1.0000			0.5000	0.2000	0.1000	0.0000	0.2976	0.5000	0.8377
q-033	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-034	0.0000	0.0000	0.0000	1.0000			0.0000	0.0000	0.0000	0.0000	0.0385	0.0000	0.9992
q-035	0.3869	1.0000	1.0000	1.0000			0.2000	0.2000	0.1000	1.0000	0.2000	0.0000	0.9181
q-036	0.3066	0.5000	1.0000	1.0000			0.3333	0.2000	0.1000	0.0000	0.2255	0.0000	0.8664
q-037	0.1772	0.5000	0.5000	0.5000			0.1000	0.0000	0.1000	0.0000	0.0500	0.0000	0.9732
q-038	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-039	0.7039	0.6667	1.0000	1.0000			1.0000	0.4000	0.2000	0.0000	0.6389	0.6667	0.6548
q-040	1.0000	1.0000	1.0000	1.0000			1.0000	0.2000	0.1000	1.0000	1.0000	1.0000	0.8000
q-041	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-042	0.4632	0.6667	1.0000	1.0000			0.5000	0.2000	0.2000	0.0000	0.3547	0.3333	0.7607
q-043	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-044	0.4693	0.3333	0.6667	1.0000			1.0000	0.2000	0.1000	0.0000	0.3964	0.3333	0.7943
q-045	0.7864	0.8000	1.0000	1.0000			1.0000	0.6000	0.4000	0.0000	0.6677	0.6000	0.5189
q-046	0.3937	0.3333	0.3333	0.5000			1.0000	0.2000	0.2000	0.0000	0.2229	0.1667	0.7657
q-047	0.2430	0.3750	0.6250	1.0000			0.1667	0.0000	0.3000	0.0000	0.2545	0.2500	0.8430
q-048	0.3950	0.3750	0.5000	0.5000			0.5000	0.6000	0.3000	0.0000	0.2674	0.3750	0.6051
q-049	0.9818	1.0000	1.0000	1.0000			1.0000	0.8000	0.5000	1.0000	0.9429	0.8000	0.3572
q-050	0.3619	0.2500	0.3750	0.6250			1.0000	0.4000	0.2000	0.0000	0.2560	0.2500	0.6910
q-051	0.4252	0.2143	0.2143	0.2143			1.0000	0.4000	0.3000	0.0000	0.1667	0.2143	0.6064
q-052	0.0000	0.0000	0.3333	1.0000			0.0000	0.0000	0.0000	0.0000	0.0543	0.0000	0.9929
q-053	0.2439	0.2500	0.2500	0.2500			0.5000	0.2000	0.2000	0.0000	0.0982	0.2500	0.7876
q-054	0.5000	1.0000	1.0000	1.0000			0.3333	0.2000	0.2000	1.0000	0.2917	0.0000	0.8301
q-055	0.4197	0.3333	0.5000	1.0000			1.0000	0.4000	0.2000	0.0000	0.3327	0.3333	0.7038
q-056	0.3511	0.1563	0.4375	0.9688			0.1667	0.0000	0.5000	0.0000	0.5656	0.6563	0.6814
q-057	0.2782	0.0536	0.1071	0.2143			0.3333	0.4000	0.3000	0.0000	0.0703	0.1786	0.6720
q-058	0.3149	0.0833	0.0833	0.1250			1.0000	0.4000	0.2000	0.0000	0.0662	0.0833	0.6975
q-059	0.2337	0.0556	0.1667	0.5278			0.5000	0.4000	0.2000	0.0000	0.1740	0.3056	0.6904
q-060	0.2337	0.0556	0.1667	0.5278			0.5000	0.4000	0.2000	0.0000	0.1740	0.3056	0.6904
