query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10	precision5	precision10	allGoldInTop10	map	rPrecision	rbpResidual
q-027	0.3072	0.5000	1.0000	1.0000			0.2500	0.2000	0.2000	0.0000	0.2520	0.2500	0.8175
q-028	0.5535	0.7500	1.0000	1.0000			0.5000	0.4000	0.3000	0.0000	0.4583	0.5000	0.6549
q-029	0.5205	0.5000	0.7500	0.7500			1.0000	0.2000	0.2000	0.0000	0.3791	0.2500	0.7338
q-030	1.0000	1.0000	1.0000	1.0000			1.0000	0.6000	0.3000	1.0000	1.0000	1.0000	0.5120
q-031	0.7107	1.0000	1.0000	1.0000			0.5000	0.4000	0.4000	1.0000	0.5595	0.5000	0.5940
q-032	0.4838	1.0000	1.0000	1.0000			0.3333	0.2000	0.2000	1.0000	0.2667	0.0000	0.8452
q-033	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-034	0.0000	0.0000	1.0000	1.0000			0.0000	0.0000	0.0000	0.0000	0.0588	0.0000	0.9944
q-035	0.5000	1.0000	1.0000	1.0000			0.3333	0.2000	0.1000	1.0000	0.3333	0.0000	0.8720
q-036	0.3066	0.5000	1.0000	1.0000			0.3333	0.2000	0.1000	0.0000	0.2436	0.0000	0.8583
q-037	0.6131	0.5000	0.5000	0.5000			1.0000	0.2000	0.1000	0.0000	0.5000	0.5000	0.8000
q-038	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-039	1.0000	1.0000	1.0000	1.0000			1.0000	0.6000	0.3000	1.0000	1.0000	1.0000	0.5120
q-040	1.0000	1.0000	1.0000	1.0000			1.0000	0.2000	0.1000	1.0000	1.0000	1.0000	0.8000
q-041	0.2346	0.3333	0.3333	0.6667			0.3333	0.2000	0.1000	0.0000	0.1378	0.3333	0.8711
q-042	0.8072	1.0000	1.0000	1.0000			1.0000	0.4000	0.3000	1.0000	0.6095	0.3333	0.6657
q-043	0.2961	0.3333	0.3333	0.3333			0.5000	0.2000	0.1000	0.0000	0.1667	0.3333	0.8400
q-044	0.6049	0.6667	0.6667	1.0000			1.0000	0.2000	0.2000	0.0000	0.4357	0.3333	0.7727
q-045	0.8510	1.0000	1.0000	1.0000			1.0000	0.6000	0.5000	1.0000	0.6676	0.6000	0.5108
q-046	0.3026	0.1667	0.5000	0.5000			1.0000	0.2000	0.1000	0.0000	0.2327	0.1667	0.7675
q-047	0.2583	0.3750	0.7500	1.0000			0.2000	0.2000	0.3000	0.0000	0.3022	0.2500	0.7915
q-048	0.6116	0.5000	0.5000	0.5000			1.0000	0.6000	0.4000	0.0000	0.4271	0.5000	0.4721
q-049	0.9068	1.0000	1.0000	1.0000			1.0000	0.8000	0.5000	1.0000	0.8100	0.8000	0.4221
q-050	0.7022	0.6250	0.7500	0.7500			1.0000	0.6000	0.5000	0.0000	0.5583	0.5000	0.4167
q-051	0.3031	0.2143	0.2143	0.2143			0.5000	0.4000	0.3000	0.0000	0.0982	0.2143	0.6957
q-052	0.0000	0.0000	0.0000	1.0000			0.0000	0.0000	0.0000	0.0000	0.0318	0.0000	1.0000
q-053	0.3261	0.2500	0.2500	0.2500			1.0000	0.2000	0.2000	0.0000	0.1500	0.1250	0.7732
q-054	0.4685	1.0000	1.0000	1.0000			0.2500	0.2000	0.2000	1.0000	0.2679	0.0000	0.8452
q-055	0.5500	0.5000	0.5000	1.0000			1.0000	0.6000	0.3000	0.0000	0.4217	0.5000	0.6144
q-056	0.2816	0.1250	0.2813	0.9688			0.1667	0.0000	0.4000	0.0000	0.4428	0.5000	0.7660
q-057	0.4202	0.0893	0.1429	0.2143			0.3333	0.4000	0.5000	0.0000	0.0959	0.1964	0.5748
q-058	0.1585	0.0833	0.1250	0.1250			0.2000	0.2000	0.2000	0.0000	0.0276	0.1250	0.8600
q-059	0.2489	0.0556	0.1389	0.5278			0.5000	0.4000	0.2000	0.0000	0.1700	0.2778	0.6599
q-060	0.2489	0.0556	0.1389	0.5278			0.5000	0.4000	0.2000	0.0000	0.1700	0.2778	0.6599
