query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10	precision5	precision10	allGoldInTop10	map	rPrecision	rbpResidual
q-023	0.7989	1.0000	1.0000	1.0000			1.0000	0.4000	0.3000	1.0000	0.5917	0.3333	0.6761
q-024	0.0000	0.0000	0.0000	0.0000			0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
q-025	0.0000	0.0000	0.5000	0.5000			0.0000	0.0000	0.0000	0.0000	0.0250	0.0000	0.9971
q-026	0.4852	0.4000	0.6000	1.0000			1.0000	0.4000	0.2000	0.0000	0.3654	0.4000	0.6888
q-027	0.1128	0.2500	1.0000	1.0000			0.1000	0.0000	0.1000	0.0000	0.1670	0.0000	0.9455
q-028	0.5805	0.7500	1.0000	1.0000			0.5000	0.4000	0.3000	0.0000	0.5000	0.5000	0.6293
q-029	0.3904	0.2500	0.7500	0.7500			1.0000	0.2000	0.1000	0.0000	0.3275	0.2500	0.7856
q-030	1.0000	1.0000	1.0000	1.0000			1.0000	0.6000	0.3000	1.0000	1.0000	1.0000	0.5120
q-031	0.8667	1.0000	1.0000	1.0000			1.0000	0.6000	0.4000	1.0000	0.7095	0.5000	0.5377
q-032	0.6131	0.5000	1.0000	1.0000			1.0000	0.2000	0.1000	0.0000	0.5500	0.5000	0.7971
q-033	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-034	0.0000	0.0000	0.0000	1.0000			0.0000	0.0000	0.0000	0.0000	0.0370	0.0000	0.9994
q-035	0.4307	1.0000	1.0000	1.0000			0.2500	0.2000	0.1000	1.0000	0.2500	0.0000	0.8976
q-036	0.2641	0.5000	1.0000	1.0000			0.2500	0.2000	0.1000	0.0000	0.2019	0.0000	0.8839
q-037	0.2044	0.5000	0.5000	0.5000			0.1429	0.0000	0.1000	0.0000	0.0714	0.0000	0.9476
q-038	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-039	0.7039	0.6667	1.0000	1.0000			1.0000	0.4000	0.2000	0.0000	0.6389	0.6667	0.6548
q-040	1.0000	1.0000	1.0000	1.0000			1.0000	0.2000	0.1000	1.0000	1.0000	1.0000	0.8000
q-041	0.4693	0.3333	0.3333	0.6667			1.0000	0.2000	0.1000	0.0000	0.3472	0.3333	0.8000
q-042	0.8127	1.0000	1.0000	1.0000			1.0000	0.4000	0.3000	1.0000	0.6111	0.3333	0.6640
q-043	0.4693	0.3333	0.3333	0.3333			1.0000	0.2000	0.1000	0.0000	0.3333	0.3333	0.8000
q-044	0.4693	0.3333	0.6667	1.0000			1.0000	0.2000	0.1000	0.0000	0.3964	0.3333	0.7943
q-045	0.7864	0.8000	1.0000	1.0000			1.0000	0.6000	0.4000	0.0000	0.6756	0.6000	0.5157
q-046	0.4197	0.3333	0.3333	0.5000			1.0000	0.4000	0.2000	0.0000	0.2561	0.3333	0.7162
q-047	0.3521	0.5000	0.7500	1.0000			0.2000	0.2000	0.4000	0.0000	0.3748	0.5000	0.7225
q-048	0.5215	0.3750	0.5000	0.5000			1.0000	0.6000	0.3000	0.0000	0.3771	0.3750	0.5288
q-049	0.9818	1.0000	1.0000	1.0000			1.0000	0.8000	0.5000	1.0000	0.9429	0.8000	0.3572
q-050	0.4125	0.2500	0.6250	0.7500			1.0000	0.4000	0.2000	0.0000	0.3769	0.2500	0.6030
q-051	0.3938	0.2143	0.2143	0.2143			1.0000	0.4000	0.3000	0.0000	0.1405	0.2143	0.6452
q-052	0.0000	0.0000	0.3333	1.0000			0.0000	0.0000	0.0000	0.0000	0.0542	0.0000	0.9929
q-053	0.2439	0.2500	0.2500	0.2500			0.5000	0.2000	0.2000	0.0000	0.0982	0.2500	0.7876
q-054	0.5110	1.0000	1.0000	1.0000			0.3333	0.2000	0.2000	1.0000	0.3095	0.0000	0.8196
q-055	0.4197	0.3333	0.5000	1.0000			1.0000	0.4000	0.2000	0.0000	0.3327	0.3333	0.7039
q-056	0.3511	0.1563	0.4063	0.9688			0.1667	0.0000	0.5000	0.0000	0.5538	0.6563	0.6846
q-057	0.2782	0.0536	0.1250	0.2143			0.3333	0.4000	0.3000	0.0000	0.0730	0.1964	0.6665
q-058	0.3149	0.0833	0.0833	0.1250			1.0000	0.4000	0.2000	0.0000	0.0663	0.0833	0.6974
q-059	0.2337	0.0556	0.1944	0.5278			0.5000	0.4000	0.2000	0.0000	0.1752	0.3333	0.6893
q-060	0.2337	0.0556	0.1944	0.5278			0.5000	0.4000	0.2000	0.0000	0.1752	0.3333	0.6893
