query_id	ndcg10	recall10	recall100	mrr10
269	0.6309	1.0000	1.0000	0.5000
274	1.0000	1.0000	1.0000	1.0000
275	0.6364	0.6667	1.0000	1.0000
279	1.0000	1.0000	1.0000	1.0000
294	0.6309	1.0000	1.0000	0.5000
295	1.0000	1.0000	1.0000	1.0000
298	1.0000	1.0000	1.0000	1.0000
300	1.0000	1.0000	1.0000	1.0000
303	0.3869	1.0000	1.0000	0.2000
312	0.3562	1.0000	1.0000	0.1667
314	0.5000	1.0000	1.0000	0.3333
324	0.4307	1.0000	1.0000	0.2500
327	1.0000	1.0000	1.0000	1.0000
338	1.0000	1.0000	1.0000	1.0000
343	0.5706	1.0000	1.0000	0.3333
350	1.0000	1.0000	1.0000	1.0000
354	1.0000	1.0000	1.0000	1.0000
362	1.0000	1.0000	1.0000	1.0000
380	1.0000	1.0000	1.0000	1.0000
384	0.0000	0.0000	1.0000	0.0000
385	0.6241	1.0000	1.0000	0.5000
386	1.0000	1.0000	1.0000	1.0000
388	0.5000	1.0000	1.0000	0.3333
399	1.0000	1.0000	1.0000	1.0000
410	1.0000	1.0000	1.0000	1.0000
411	1.0000	1.0000	1.0000	1.0000
415	0.3562	1.0000	1.0000	0.1667
421	0.0000	0.0000	0.0000	0.0000
431	0.0000	0.0000	0.0000	0.0000
436	1.0000	1.0000	1.0000	1.0000
437	0.0000	0.0000	0.0000	0.0000
439	0.5000	1.0000	1.0000	0.3333
440	0.4307	1.0000	1.0000	0.2500
443	1.0000	1.0000	1.0000	1.0000
452	0.0000	0.0000	0.5000	0.0000
475	0.2891	1.0000	1.0000	0.1000
478	1.0000	1.0000	1.0000	1.0000
491	1.0000	1.0000	1.0000	1.0000
501	1.0000	1.0000	1.0000	1.0000
502	0.0000	0.0000	0.0000	0.0000
507	0.6309	1.0000	1.0000	0.5000
508	0.0000	0.0000	1.0000	0.0000
513	0.6309	1.0000	1.0000	0.5000
514	0.3869	1.0000	1.0000	0.2000
516	1.0000	1.0000	1.0000	1.0000
517	0.3010	1.0000	1.0000	0.1111
521	1.0000	1.0000	1.0000	1.0000
525	1.0000	1.0000	1.0000	1.0000
527	0.6309	1.0000	1.0000	0.5000
528	1.0000	1.0000	1.0000	1.0000
532	1.0000	1.0000	1.0000	1.0000
533	1.0000	1.0000	1.0000	1.0000
535	0.0000	0.0000	0.0000	0.0000
536	1.0000	1.0000	1.0000	1.0000
539	1.0000	1.0000	1.0000	1.0000
540	0.2044	0.5000	1.0000	0.1429
544	0.0000	0.0000	1.0000	0.0000
549	1.0000	1.0000	1.0000	1.0000
551	0.6309	1.0000	1.0000	0.5000
552	1.0000	1.0000	1.0000	1.0000
554	0.3155	1.0000	1.0000	0.1250
560	0.0000	0.0000	0.0000	0.0000
569	1.0000	1.0000	1.0000	1.0000
575	1.0000	1.0000	1.0000	1.0000
577	0.3869	1.0000	1.0000	0.2000
578	1.0000	1.0000	1.0000	1.0000
587	0.3333	1.0000	1.0000	0.1429
589	1.0000	1.0000	1.0000	1.0000
593	1.0000	1.0000	1.0000	1.0000
597	0.9134	1.0000	1.0000	1.0000
598	0.0000	0.0000	1.0000	0.0000
613	1.0000	1.0000	1.0000	1.0000
619	0.1934	0.5000	0.5000	0.1250
623	0.0000	0.0000	1.0000	0.0000
628	0.3869	1.0000	1.0000	0.2000
636	1.0000	1.0000	1.0000	1.0000
637	1.0000	1.0000	1.0000	1.0000
641	0.6131	0.5000	1.0000	1.0000
644	1.0000	1.0000	1.0000	1.0000
649	0.5000	1.0000	1.0000	0.3333
659	1.0000	1.0000	1.0000	1.0000
660	1.0000	1.0000	1.0000	1.0000
674	1.0000	1.0000	1.0000	1.0000
684	1.0000	1.0000	1.0000	1.0000
690	0.3333	1.0000	1.0000	0.1429
691	1.0000	1.0000	1.0000	1.0000
692	1.0000	1.0000	1.0000	1.0000
693	1.0000	1.0000	1.0000	1.0000
700	0.6309	1.0000	1.0000	0.5000
702	0.5000	1.0000	1.0000	0.3333
715	0.0000	0.0000	1.0000	0.0000
716	0.0000	0.0000	0.0000	0.0000
718	1.0000	1.0000	1.0000	1.0000
721	1.0000	1.0000	1.0000	1.0000
723	1.0000	1.0000	1.0000	1.0000
727	0.5000	1.0000	1.0000	0.3333
728	0.5250	1.0000	1.0000	0.3333
729	0.6309	1.0000	1.0000	0.5000
742	1.0000	1.0000	1.0000	1.0000
743	1.0000	1.0000	1.0000	1.0000
744	0.6309	1.0000	1.0000	0.5000
756	0.3869	1.0000	1.0000	0.2000
759	1.0000	1.0000	1.0000	1.0000
768	0.3155	1.0000	1.0000	0.1250
770	1.0000	1.0000	1.0000	1.0000
775	0.0000	0.0000	1.0000	0.0000
781	0.6309	1.0000	1.0000	0.5000
783	0.0000	0.0000	0.0000	0.0000
784	0.5000	1.0000	1.0000	0.3333
785	0.6309	1.0000	1.0000	0.5000
793	1.0000	1.0000	1.0000	1.0000
800	0.0000	0.0000	1.0000	0.0000
805	1.0000	1.0000	1.0000	1.0000
808	1.0000	1.0000	1.0000	1.0000
811	1.0000	1.0000	1.0000	1.0000
814	1.0000	1.0000	1.0000	1.0000
820	0.0000	0.0000	1.0000	0.0000
821	0.0000	0.0000	1.0000	0.0000
823	1.0000	1.0000	1.0000	1.0000
830	0.3333	1.0000	1.0000	0.1429
831	0.0000	0.0000	1.0000	0.0000
832	1.0000	1.0000	1.0000	1.0000
834	0.0000	0.0000	1.0000	0.0000
837	1.0000	1.0000	1.0000	1.0000
839	1.0000	1.0000	1.0000	1.0000
845	1.0000	1.0000	1.0000	1.0000
847	1.0000	1.0000	1.0000	1.0000
852	0.6309	1.0000	1.0000	0.5000
859	0.3869	1.0000	1.0000	0.2000
870	0.0000	0.0000	0.0000	0.0000
873	0.1131	0.2000	0.8000	0.1429
879	1.0000	1.0000	1.0000	1.0000
880	1.0000	1.0000	1.0000	1.0000
882	1.0000	1.0000	1.0000	1.0000
887	0.3562	1.0000	1.0000	0.1667
903	1.0000	1.0000	1.0000	1.0000
904	1.0000	1.0000	1.0000	1.0000
907	1.0000	1.0000	1.0000	1.0000
911	1.0000	1.0000	1.0000	1.0000
913	0.0000	0.0000	0.0000	0.0000
914	0.0000	0.0000	0.0000	0.0000
921	1.0000	1.0000	1.0000	1.0000
922	1.0000	1.0000	1.0000	1.0000
936	1.0000	1.0000	1.0000	1.0000
956	0.4307	1.0000	1.0000	0.2500
957	1.0000	1.0000	1.0000	1.0000
960	1.0000	1.0000	1.0000	1.0000
967	0.8772	1.0000	1.0000	1.0000
971	0.6956	1.0000	1.0000	0.5000
975	0.0000	0.0000	0.0000	0.0000
982	1.0000	1.0000	1.0000	1.0000
985	1.0000	1.0000	1.0000	1.0000
993	1.0000	1.0000	1.0000	1.0000
1012	1.0000	1.0000	1.0000	1.0000
1014	1.0000	1.0000	1.0000	1.0000
1019	0.6309	1.0000	1.0000	0.5000
1020	0.3869	1.0000	1.0000	0.2000
1021	0.3869	1.0000	1.0000	0.2000
1024	1.0000	1.0000	1.0000	1.0000
1029	0.7039	0.6667	1.0000	1.0000
1041	0.2641	0.5000	1.0000	0.2500
1049	0.0000	0.0000	0.0000	0.0000
1062	1.0000	1.0000	1.0000	1.0000
1086	1.0000	1.0000	1.0000	1.0000
1088	0.0000	0.0000	1.0000	0.0000
1089	1.0000	1.0000	1.0000	1.0000
1099	0.5000	1.0000	1.0000	0.3333
1100	0.6309	1.0000	1.0000	0.5000
1104	1.0000	1.0000	1.0000	1.0000
1107	1.0000	1.0000	1.0000	1.0000
1110	0.0000	0.0000	0.0000	0.0000
1121	0.6309	1.0000	1.0000	0.5000
1130	1.0000	1.0000	1.0000	1.0000
1132	0.1934	0.5000	0.5000	0.1250
1137	1.0000	1.0000	1.0000	1.0000
1140	1.0000	1.0000	1.0000	1.0000
1144	1.0000	1.0000	1.0000	1.0000
1146	1.0000	1.0000	1.0000	1.0000
1150	1.0000	1.0000	1.0000	1.0000
1163	1.0000	1.0000	1.0000	1.0000
1175	0.0000	0.0000	1.0000	0.0000
1179	0.2891	1.0000	1.0000	0.1000
1180	0.3869	1.0000	1.0000	0.2000
1185	1.0000	1.0000	1.0000	1.0000
1187	1.0000	1.0000	1.0000	1.0000
1191	0.0000	0.0000	0.0000	0.0000
1194	0.6309	1.0000	1.0000	0.5000
1196	0.4307	1.0000	1.0000	0.2500
1197	0.4307	1.0000	1.0000	0.2500
1199	0.0000	0.0000	0.0000	0.0000
1200	0.0000	0.0000	0.0000	0.0000
1202	1.0000	1.0000	1.0000	1.0000
1204	1.0000	1.0000	1.0000	1.0000
1207	1.0000	1.0000	1.0000	1.0000
1213	0.0000	0.0000	0.0000	0.0000
1216	1.0000	1.0000	1.0000	1.0000
1221	0.0000	0.0000	0.0000	0.0000
1225	1.0000	1.0000	1.0000	1.0000
1226	0.0000	0.0000	0.0000	0.0000
1232	1.0000	1.0000	1.0000	1.0000
1241	1.0000	1.0000	1.0000	1.0000
1245	0.6309	1.0000	1.0000	0.5000
1259	0.6309	1.0000	1.0000	0.5000
1262	1.0000	1.0000	1.0000	1.0000
1266	1.0000	1.0000	1.0000	1.0000
1270	1.0000	1.0000	1.0000	1.0000
1271	1.0000	1.0000	1.0000	1.0000
1272	0.5000	1.0000	1.0000	0.3333
1273	1.0000	1.0000	1.0000	1.0000
1274	0.6979	1.0000	1.0000	0.5000
1278	0.0000	0.0000	1.0000	0.0000
1279	0.3010	1.0000	1.0000	0.1111
1280	0.0000	0.0000	1.0000	0.0000
1281	0.0000	0.0000	0.0000	0.0000
1282	1.0000	1.0000	1.0000	1.0000
1290	1.0000	1.0000	1.0000	1.0000
1292	1.0000	1.0000	1.0000	1.0000
1298	1.0000	1.0000	1.0000	1.0000
1303	0.0000	0.0000	1.0000	0.0000
1316	0.3155	1.0000	1.0000	0.1250
1319	0.6309	1.0000	1.0000	0.5000
1320	0.6309	1.0000	1.0000	0.5000
1332	0.0000	0.0000	1.0000	0.0000
1335	1.0000	1.0000	1.0000	1.0000
1336	1.0000	1.0000	1.0000	1.0000
1337	1.0000	1.0000	1.0000	1.0000
1339	1.0000	1.0000	1.0000	1.0000
1344	0.5000	1.0000	1.0000	0.3333
1352	1.0000	1.0000	1.0000	1.0000
1359	1.0000	1.0000	1.0000	1.0000
1362	0.5000	1.0000	1.0000	0.3333
1363	1.0000	1.0000	1.0000	1.0000
1368	0.0000	0.0000	1.0000	0.0000
1370	1.0000	1.0000	1.0000	1.0000
1379	0.4591	0.7500	1.0000	0.3333
1382	0.2891	1.0000	1.0000	0.1000
1385	1.0000	1.0000	1.0000	1.0000
1389	1.0000	1.0000	1.0000	1.0000
1395	0.0000	0.0000	1.0000	0.0000
